producto_id;subcategoria_producto_id
2993;33
2994;33
2995;33
2996;33
2997;33
2998;33
2999;33
3000;33
3001;33
3002;33
3003;33
3004;33
3005;33
3006;33
3007;33
3008;33
3009;33
3010;33
3011;33
3012;33
3013;33
3014;33
3015;33
3016;33
3017;33
3018;33
3019;33
3020;33
3021;33
3022;33
3023;33
3024;33
3025;33
3026;33
3027;33
3028;33
3029;33
3030;33
3031;33
3032;33
3033;33
3034;33
3035;33
3036;33
3037;33
3038;33
3039;33
3040;33
3041;33
3042;33
3043;33
3044;33
3045;33
3046;33
3047;33
3048;33
3049;33
3050;33
3051;33
3052;33
3053;33
3054;33
3055;33
3056;33
3057;33
3058;33
3059;33
3060;33
3061;33
3062;33
3063;33
3064;33
3065;33
3066;33
3067;33
3068;33
3069;33
3070;33
3071;33
3072;33
3073;33
3074;33
3075;33
3076;33
3077;33
3078;33
3079;33
3080;33
3081;33
3082;33
3083;33
3084;33
3085;33
3086;33
3087;33
3088;33
3089;33
3090;34
3091;34
3092;34
3093;35
3094;35
3095;35
3096;35
3097;35
3098;35
3099;35
3100;35
3101;35
3102;35
3103;35
3104;35
3105;35
3106;35
3107;35
3108;35
3109;35
3110;35
3111;35
3112;35
3113;35
3114;35
3115;35
3116;35
3117;35
3118;35
3119;35
3120;35
3121;35
3122;35
3123;35
3124;35
3125;35
3126;35
3127;35
3128;35
3129;35
3130;35
3131;35
3132;35
3133;35
3134;35
3135;35
3136;35
3137;35
3138;35
3139;35
3140;35
3141;35
3142;35
3143;35
3144;35
3145;35
3146;35
3147;35
3148;35
3149;35
3150;35
3151;35
3152;35
3153;35
3154;35
3155;35
3156;35
3157;35
3158;35
3159;35
3160;35
3161;35
3162;35
3163;35
3164;35
3165;35
3166;35
3167;35
3168;35
3169;35
3170;35
3171;35
3172;35
3173;35
3174;35
3175;35
3176;35
3177;35
3178;35
3179;35
3180;35
3181;35
3182;35
3183;35
3184;35
3185;35
3186;35
3187;35
3188;35
3189;35
3190;35
3191;35
3192;35
3193;35
3194;35
3195;35
3196;35
3197;35
3198;35
3199;35
3200;35
3201;35
3202;35
3203;36
3204;36
3205;36
3206;36
3207;36
3208;36
3209;36
3210;36
3211;36
3212;36
3213;36
3214;36
3215;36
3216;36
3217;36
3218;36
3219;36
3220;36
3221;36
3222;36
3223;36
3224;36
3225;36
3226;36
3227;36
3228;36
3229;36
3230;36
3231;36
3232;36
3233;36
3234;36
3235;36
3236;36
3237;36
3238;36
3239;36
3240;36
3241;36
3242;36
3243;36
3244;36
3245;36
3246;36
3247;36
3248;36
3249;36
3250;36
3251;36
3252;36
3253;36
3254;36
3255;36
3256;36
3257;36
3258;36
3259;36
3260;36
3261;36
3262;36
3263;36
3264;36
3265;36
3266;36
3267;36
3268;36
3269;36
3270;36
3271;36
3272;36
3273;36
3274;36
3275;36
3276;36
3277;36
3278;36
3279;36
3280;36
3281;36
3282;36
3283;36
3284;36
3285;36
3286;36
3287;36
3288;36
3289;36
3290;36
3291;36
3292;36
3293;36
3294;36
3295;36
3296;36
3297;36
3298;36
3299;36
3300;37
3301;37
3302;37
3303;37
3304;37
3305;37
3306;37
3307;37
3308;37
3309;37
3310;37
3311;37
3312;37
3313;37
3314;37
3315;37
3316;37
3317;37
3318;37
3319;37
3320;37
3321;37
3322;37
3323;37
3324;37
3325;37
3326;37
3327;37
3328;37
3329;37
3330;37
3331;37
3332;37
3333;37
3334;37
3335;37
3336;37
3337;37
3338;37
3339;37
3340;37
3341;37
3342;37
3343;37
3344;37
3345;37
3346;37
3347;37
3348;37
3349;37
3350;37
3351;37
3352;37
3353;37
3354;37
3355;37
3356;37
3357;37
3358;37
3359;37
3360;37
3361;37
3362;37
3363;37
3364;37
3365;37
3366;37
3367;37
3368;37
3369;37
3370;37
3371;37
3372;37
3373;37
3374;37
3375;37
3376;37
3377;37
3378;37
3379;37
3380;37
3381;37
3382;37
3383;37
3384;37
3385;37
3386;37
3387;37
3388;37
3389;37
3390;37
3391;37
3392;37
3393;37
3394;38
3395;38
3396;38
3397;38
3398;38
3399;38
3400;38
3401;38
3402;38
3403;38
3404;38
3405;38
3406;38
3407;38
3408;38
3409;38
3410;38
3411;38
3412;38
3413;38
3414;38
3415;38
3416;38
3417;38
3418;38
3419;38
3420;38
3421;38
3422;38
3423;38
3424;38
3425;38
3426;38
3427;38
3428;38
3429;38
3430;38
3431;38
3432;38
3433;38
3434;38
3435;38
3436;38
3437;38
3438;38
3439;38
3440;38
3441;38
3442;38
3443;38
3444;38
3445;38
3446;38
3447;38
3448;38
3449;38
3450;38
3451;38
3452;38
3453;38
3454;38
3455;38
3456;38
3457;38
3458;38
3459;38
3460;38
3461;38
3462;38
3463;38
3464;38
3465;38
3466;38
3467;38
3468;38
3469;38
3470;38
3471;38
3472;38
3473;38
3474;38
3475;38
3476;38
3477;38
3478;38
3479;38
3480;38
3481;38
3482;38
3483;38
3484;38
3485;38
3486;38
3487;38
3488;38
3489;38
3490;38
3491;38
3492;38
3493;38
3494;38
3495;38
3496;38
3497;38
3498;38
3499;38
3500;38
3501;38
3502;38
3503;38
3504;38
3505;38
3506;38
3507;38
3508;38
3509;38
3510;38
3511;38
3512;38
3513;38
3514;38
3515;38
3516;38
3517;38
3518;38
3519;38
3520;38
3521;38
3522;38
3523;38
3524;38
3525;38
3526;38
3527;38
3528;38
3529;38
3530;38
3531;38
3532;38
3533;38
3534;38
3535;38
3536;38
3537;38
3538;38
3539;38
3540;38
3541;38
3542;38
3543;39
3544;39
3545;39
3546;39
3547;39
3548;39
3549;39
3550;39
3551;39
3552;39
3553;39
3554;39
3555;39
3556;39
3557;39
3558;39
3559;39
3560;39
3561;39
3562;39
3563;39
3564;39
3565;39
3566;39
3567;39
3568;39
3569;39
3570;39
3571;39
3572;39
3573;39
3574;39
3575;39
3576;39
3577;40
3578;40
3579;40
3580;40
3581;40
3582;40
3583;40
3584;40
3585;40
3586;40
3587;41
3588;41
3589;41
3590;41
3591;41
3592;41
3593;41
3594;41
3595;41
3596;41
3597;41
3598;41
3599;41
3600;41
3601;41
3602;41
3603;41
3604;41
3605;41
3606;41
3607;41
3608;41
3609;41
3610;41
3611;41
3612;41
3613;41
3614;41
3615;41
3616;41
3617;41
3618;41
3619;41
3620;41
3621;41
3622;41
3623;41
3624;41
3625;41
3626;41
3627;41
3628;41
3629;41
3630;41
3631;41
3632;41
3633;41
3634;41
3635;41
3636;41
3637;41
3638;41
3639;41
3640;41
3641;41
3642;41
3643;41
3644;41
3645;41
3646;41
3647;41
3648;41
3649;41
3650;41
3651;41
3652;41
3653;41
3654;41
3655;41
3656;41
3657;41
3658;41
3659;41
3660;41
3661;41
3662;41
3663;41
3664;41
3665;41
3666;41
3667;41
3668;41
3669;41
3670;41
3671;41
3672;41
3673;41
3674;41
3675;41
3676;41
3677;41
3678;41
3679;41
3680;41
3681;41
3682;41
3683;41
3684;41
3685;41
3686;41
3687;41
3688;41
3689;41
3690;41
3691;41
3692;41
3693;41
3694;41
3695;41
3696;41
3697;41
3698;41
3699;41
3700;41
3701;41
3702;41
3703;41
3704;41
3705;41
3706;41
3707;41
3708;41
3709;41
3710;41
3711;41
3712;41
3713;41
3714;41
3715;41
3716;41
3717;41
3718;41
3719;41
3720;41
3721;41
3722;41
3723;41
3724;41
3725;41
3726;41
3727;41
3728;41
3729;41
3730;41
3731;41
3732;41
3733;41
3734;41
3735;41
3736;41
3737;41
3738;41
3739;41
3740;41
3741;41
3742;41
3743;41
3744;41
3745;41
3746;41
3747;41
3748;41
3749;41
3750;41
3751;41
3752;41
3753;41
3754;41
3755;41
3756;41
3757;41
3758;41
3759;41
3760;41
3761;41
3762;41
3763;41
3764;41
3765;41
3766;41
3767;41
3768;41
3769;41
3770;41
3771;41
3772;41
3773;41
3774;41
3775;41
3776;41
3777;41
3778;41
3779;41
3780;41
3781;41
3782;41
3783;41
3784;41
3785;41
3786;41
3787;41
3788;41
3789;41
3790;41
3791;41
3792;41
3793;41
3794;41
3795;41
3796;41
3797;41
3798;41
3799;41
3800;41
3801;41
3802;41
3803;41
3804;41
3805;41
3806;41
3807;41
3808;41
3809;41
3810;41
3811;41
3812;41
3813;41
3814;41
3815;41
3816;41
3817;41
3818;41
3819;41
3820;41
3821;41
3822;41
3823;41
3824;41
3825;41
3826;41
3827;41
3828;41
3829;41
3830;41
3831;41
3832;41
3833;41
3834;41
3835;41
3836;41
3837;41
3838;41
3839;41
3840;41
3841;41
3842;41
3843;41
3844;41
3845;41
3846;41
3847;41
3848;41
3849;41
3850;41
3851;41
3852;41
3853;41
3854;41
3855;41
3856;41
3857;41
3858;41
3859;41
3860;41
3861;41
3862;41
3863;41
3864;41
3865;41
3866;41
3867;41
3868;8
3869;8
3870;8
3871;8
3872;8
3873;8
3874;8
3875;8
3876;8
3877;8
3878;8
3879;8
3880;8
3881;8
3882;8
3883;8
3884;8
3885;8
3886;8
3887;8
3888;8
3889;8
3890;8
3891;8
3892;8
3893;8
3894;8
3895;8
3896;8
3897;8
3898;8
3899;8
3900;8
3901;8
3902;8
3903;8
3904;8
3905;8
3906;8
3907;8
3908;8
3909;8
3910;8
3911;8
3912;8
3913;8
3914;8
3915;8
3916;8
3917;8
3918;8
3919;8
3920;8
3921;8
3922;8
3923;8
3924;8
3925;8
3926;8
3927;8
3928;8
3929;8
3930;8
3931;8
3932;8
3933;8
3934;8
3935;8
3936;8
3937;8
3938;8
3939;8
3940;8
3941;8
3942;8
3943;8
3944;8
3945;8
3946;8
3947;8
3948;8
3949;8
3950;8
3951;8
3952;8
3953;8
3954;8
3955;8
3956;8
3957;8
3958;8
3959;8
3960;8
3961;8
3962;8
3963;8
3964;8
3965;8
3966;8
3967;8
3968;8
3969;8
3970;8
3971;8
3972;8
3973;8
3974;8
3975;8
3976;8
3977;8
3978;8
3979;8
3980;8
3981;8
3982;8
3983;8
3984;8
3985;8
3986;8
3987;8
3988;8
3989;8
3990;8
3991;8
3992;8
3993;8
3994;8
3995;8
3996;8
3997;8
3998;8
3999;8
4000;8
4001;8
4002;8
4003;8
4004;8
4005;8
4006;8
4007;8
4008;8
4009;8
4010;8
4011;8
4012;8
4013;8
4014;8
4015;8
4016;8
4017;8
4018;8
4019;8
4020;8
4021;8
4022;8
4023;8
4024;8
4025;8
4026;8
4027;8
4028;8
4029;8
4030;8
4031;8
4032;8
4033;8
4034;8
4035;8
4036;8
4037;8
4038;8
4039;8
4040;8
4041;8
4042;8
4043;8
4044;8
4045;8
4046;8
4047;8
4048;8
4049;8
4050;8
4051;8
4052;8
4053;8
4054;8
4055;8
4056;8
4057;8
4058;8
4059;8
4060;8
4061;8
4062;8
4063;8
4064;8
4065;8
4066;8
4067;8
4068;8
4069;8
4070;8
4071;8
4072;8
4073;8
4074;8
4075;8
4076;8
4077;8
4078;8
4079;8
4080;8
4081;8
4082;8
4083;8
4084;8
4085;8
4086;8
4087;8
4088;8
4089;8
4090;8
4091;8
4092;8
4093;8
4094;8
4095;8
4096;8
4097;8
4098;8
4099;8
4100;8
4101;8
4102;8
4103;8
4104;8
4105;8
4106;8
4107;8
4108;8
4109;8
4110;8
4111;8
4112;8
4113;8
4114;8
4115;8
4116;8
4117;8
4118;8
4119;8
4120;8
4121;8
4122;8
4123;8
4124;8
4125;8
4126;8
4127;8
4128;8
4129;8
4130;8
4131;8
4132;8
4133;8
4134;8
4135;9
4136;9
4137;9
4138;9
4139;9
4140;9
4141;9
4142;9
4143;9
4144;9
4145;9
4146;9
4147;9
4148;9
4149;9
4150;9
4151;9
4152;9
4153;9
4154;9
4155;9
4156;9
4157;9
4158;9
4159;9
4160;9
4161;9
4162;9
4163;9
4164;9
4165;9
4166;9
4167;9
4168;9
4169;9
4170;9
4171;9
4172;9
4173;9
4174;9
4175;9
4176;9
4177;9
4178;9
4179;9
4180;9
4181;9
4182;9
4183;9
4184;9
4185;9
4186;9
4187;9
4188;9
4189;9
4190;9
4191;9
4192;9
4193;9
4194;9
4195;9
4196;9
4197;9
4198;9
4199;9
4200;9
4201;9
4202;9
4203;9
4204;9
4205;9
4206;9
4207;9
4208;9
4209;9
4210;9
4211;9
4212;9
4213;9
4214;9
4215;9
4216;9
4217;9
4218;9
4219;9
4220;9
4221;9
4222;9
4223;9
4224;9
4225;9
4226;9
4227;9
4228;9
4229;9
4230;9
4231;9
4232;9
4233;9
4234;9
4235;9
4236;9
4237;9
4238;9
4239;9
4240;9
4241;9
4242;9
4243;9
4244;9
4245;9
4246;9
4247;9
4248;9
4249;9
4250;9
4251;9
4252;9
4253;9
4254;9
4255;9
4256;9
4257;9
4258;9
4259;9
4260;9
4261;9
4262;9
4263;9
4264;9
4265;9
4266;9
4267;9
4268;9
4269;9
4270;9
4271;9
4272;9
4273;9
4274;9
4275;9
4276;9
4277;9
4278;9
4279;9
4280;9
4281;9
4282;9
4283;9
4284;9
4285;9
4286;9
4287;9
4288;9
4289;9
4290;9
4291;9
4292;9
4293;9
4294;9
4295;9
4296;9
4297;9
4298;9
4299;9
4300;9
4301;9
4302;9
4303;9
4304;9
4305;9
4306;9
4307;9
4308;9
4309;9
4310;9
4311;9
4312;9
4313;9
4314;9
4315;9
4316;9
4317;9
4318;9
4319;9
4320;9
4321;9
4322;9
4323;9
4324;9
4325;9
4326;9
4327;9
4328;9
4329;9
4330;9
4331;9
4332;9
4333;9
4334;9
4335;9
4336;9
4337;9
4338;9
4339;9
4340;9
4341;9
4342;9
4343;9
4344;9
4345;9
4346;9
4347;9
4348;9
4349;9
4350;9
4351;9
4352;9
4353;9
4354;9
4355;9
4356;9
4357;9
4358;9
4359;9
4360;9
4361;9
4362;9
4363;9
4364;9
4365;9
4366;9
4367;9
4368;9
4369;9
4370;9
4371;9
4372;9
4373;9
4374;9
4375;9
4376;9
4377;9
4378;9
4379;9
4380;9
4381;9
4382;9
4383;9
4384;9
4385;9
4386;9
4387;9
4388;9
4389;9
4390;9
4391;9
4392;9
4393;9
4394;9
4395;9
4396;9
4397;9
4398;9
4399;9
4400;9
4401;9
4402;9
4403;9
4404;9
4405;9
4406;9
4407;9
4408;9
4409;9
4410;9
4411;9
4412;9
4413;9
4414;9
4415;9
4416;9
4417;9
4418;9
4419;9
4420;9
4421;9
4422;9
4423;9
4424;9
4425;9
4426;9
4427;9
4428;9
4429;9
4430;9
4431;9
4432;9
4433;9
4434;9
4435;9
4436;9
4437;9
4438;9
4439;9
4440;9
4441;9
4442;9
4443;9
4444;9
4445;9
4446;9
4447;9
4448;9
4449;9
4450;9
4451;9
4452;9
4453;9
4454;9
4455;9
4456;9
4457;9
4458;9
4459;9
4460;9
4461;9
4462;9
4463;9
4464;9
4465;9
4466;9
4467;9
4468;9
4469;9
4470;9
4471;9
4472;9
4473;9
4474;9
4475;9
4476;9
4477;9
4478;9
4479;9
4480;9
4481;9
4482;9
4483;9
4484;9
4485;9
4486;9
4487;9
4488;9
4489;9
4490;9
4491;9
4492;9
4493;9
4494;9
4495;9
4496;9
4497;9
4498;9
4499;9
4500;9
4501;9
4502;9
4503;9
4504;9
4505;9
4506;9
4507;9
4508;9
4509;9
4510;9
4511;9
4512;9
4513;9
4514;9
4515;9
4516;9
4517;9
4518;9
4519;9
4520;9
4521;9
4522;9
4523;9
4524;9
4525;9
4526;9
4527;9
4528;9
4529;9
4530;9
4531;9
4532;9
4533;9
4534;9
4535;9
4536;9
4537;9
4538;9
4539;9
4540;9
4541;9
4542;9
4543;9
4544;9
4545;9
4546;9
4547;9
4548;9
4549;9
4550;9
4551;9
4552;9
4553;9
4554;9
4555;9
4556;9
4557;9
4558;9
4559;9
4560;9
4561;9
4562;9
4563;9
4564;9
4565;9
4566;9
4567;9
4568;9
4569;9
4570;9
4571;9
4572;9
4573;9
4574;9
4575;9
4576;9
4577;9
4578;9
4579;9
4580;9
4581;9
4582;9
4583;9
4584;9
4585;9
4586;9
4587;9
4588;9
4589;9
4590;9
4591;9
4592;9
4593;9
4594;9
4595;9
4596;9
4597;9
4598;9
4599;9
4600;9
4601;9
4602;9
4603;9
4604;9
4605;9
4606;9
4607;9
4608;9
4609;9
4610;9
4611;9
4612;9
4613;9
4614;9
4615;9
4616;9
4617;9
4618;9
4619;9
4620;9
4621;9
4622;9
4623;9
4624;9
4625;9
4626;9
4627;9
4628;9
4629;9
4630;9
4631;9
4632;9
4633;9
4634;9
4635;9
4636;9
4637;9
4638;9
4639;9
4640;9
4641;9
4642;9
4643;9
4644;9
4645;9
4646;9
4647;9
4648;9
4649;9
4650;9
4651;9
4652;9
4653;9
4654;9
4655;9
4656;9
4657;9
4658;9
4659;9
4660;9
4661;9
4662;9
4663;9
4664;9
4665;9
4666;9
4667;9
4668;9
4669;9
4670;9
4671;9
4672;9
4673;9
4674;9
4675;9
4676;9
4677;9
4678;9
4679;9
4680;9
4681;9
4682;9
4683;9
4684;9
4685;9
4686;9
4687;9
4688;9
4689;9
4690;9
4691;9
4692;9
4693;9
4694;9
4695;9
4696;9
4697;9
4698;9
4699;9
4700;9
4701;9
4702;9
4703;9
4704;9
4705;9
4706;9
4707;9
4708;9
4709;9
4710;9
4711;9
4712;9
4713;9
4714;9
4715;9
4716;9
4717;9
4718;9
4719;9
4720;9
4721;9
4722;9
4723;9
4724;9
4725;9
4726;9
4727;9
4728;9
4729;9
4730;9
4731;9
4732;9
4733;9
4734;9
4735;9
4736;9
4737;9
4738;9
4739;9
4740;9
4741;9
4742;9
4743;9
4744;9
4745;9
4746;9
4747;9
4748;9
4749;9
4750;9
4751;9
4752;9
4753;9
4754;9
4755;9
4756;9
4757;9
4758;9
4759;9
4760;9
4761;9
4762;9
4763;9
4764;9
4765;9
4766;9
4767;9
4768;9
4769;9
4770;9
4771;9
4772;9
4773;9
4774;9
4775;9
4776;9
4777;9
4778;9
4779;9
4780;9
4781;9
4782;9
4783;9
4784;9
4785;9
4786;9
4787;9
4788;9
4789;9
4790;9
4791;9
4792;9
4793;9
4794;9
4795;9
4796;9
4797;9
4798;9
4799;9
4800;9
4801;9
4802;9
4803;9
4804;9
4805;9
4806;9
4807;9
4808;9
4809;9
4810;9
4811;9
4812;9
4813;9
4814;9
4815;9
4816;9
4817;9
4818;9
4819;9
4820;9
4821;9
4822;9
4823;9
4824;9
4825;9
4826;9
4827;9
4828;9
4829;9
4830;9
4831;9
4832;9
4833;9
4834;9
4835;9
4836;55
4837;55
4838;55
4839;55
4840;55
4841;55
4842;55
4843;55
4844;55
4845;55
4846;55
4847;55
4848;55
4849;55
4850;55
4851;55
4852;55
4853;55
4854;55
4855;55
4856;55
4857;55
4858;55
4859;55
4860;55
4861;55
4862;55
4863;55
4864;55
4865;55
4866;55
4867;55
4868;55
4869;55
4870;55
4871;55
4872;55
4873;55
4874;55
4875;55
4876;55
4877;55
4878;55
4879;55
4880;55
4881;55
4882;55
4883;55
4884;55
4885;55
4886;55
4887;55
4888;55
4889;55
4890;55
4891;55
4892;55
4893;55
4894;55
4895;55
4896;55
4897;55
4898;55
4899;55
4900;55
4901;55
4902;55
4903;55
4904;55
4905;55
4906;55
4907;55
4908;55
4909;55
4910;55
4911;55
4912;55
4913;55
4914;55
4915;55
4916;55
4917;55
4918;55
4919;55
4920;55
4921;55
4922;55
4923;55
4924;55
4925;55
4926;55
4927;55
4928;55
4929;55
4930;55
4931;55
4932;55
4933;55
4934;55
4935;55
4936;55
4937;55
4938;55
4939;55
4940;55
4941;55
4942;55
4943;55
4944;55
4945;55
4946;55
4947;55
4948;55
4949;55
4950;55
4951;55
4952;55
4953;55
4954;55
4955;55
4956;55
4957;55
4958;55
4959;55
4960;55
4961;55
4962;55
4963;55
4964;55
4965;55
4966;55
4967;55
4968;55
4969;55
4970;55
4971;55
4972;55
4973;55
4974;55
4975;55
4976;55
4977;55
4978;55
4979;55
4980;55
4981;55
4982;55
4983;55
4984;55
4985;55
4986;55
4987;55
4988;55
4989;55
4990;55
4991;55
4992;55
4993;55
4994;55
4995;55
4996;55
4997;55
4998;55
4999;55
5000;55
5001;10
5002;10
5003;10
5004;10
5005;10
5006;10
5007;10
5008;10
5009;10
5010;10
5011;10
5012;10
5013;10
5014;10
5015;10
5016;10
5017;10
5018;10
5019;10
5020;10
5021;10
5022;10
5023;10
5024;10
5025;10
5026;10
5027;10
5028;10
5029;10
5030;10
5031;10
5032;10
5033;10
5034;10
5035;10
5036;10
5037;10
5038;10
5039;10
5040;10
5041;10
5042;10
5043;10
5044;10
5045;10
5046;10
5047;10
5048;10
5049;10
5050;10
5051;10
5052;10
5053;10
5054;10
5055;10
5056;10
5057;10
5058;10
5059;10
5060;10
5061;10
5062;10
5063;10
5064;10
5065;10
5066;10
5067;10
5068;10
5069;10
5070;10
5071;10
5072;10
5073;10
5074;10
5075;10
5076;10
5077;10
5078;10
5079;10
5080;10
5081;10
5082;10
5083;10
5084;10
5085;10
5086;10
5087;10
5088;10
5089;10
5090;10
5091;10
5092;10
5093;10
5094;10
5095;10
5096;10
5097;10
5098;10
5099;10
5100;10
5101;10
5102;10
5103;10
5104;10
5105;10
5106;10
5107;10
5108;10
5109;10
5110;10
5111;10
5112;10
5113;10
5114;10
5115;10
5116;10
5117;10
5118;10
5119;10
5120;10
5121;10
5122;10
5123;10
5124;10
5125;10
5126;10
5127;10
5128;10
5129;10
5130;10
5131;10
5132;10
5133;10
5134;10
5135;10
5136;10
5137;10
5138;10
5139;10
5140;10
5141;10
5142;10
5143;10
5144;10
5145;10
5146;10
5147;10
5148;10
5149;10
5150;10
5151;10
5152;10
5153;10
5154;10
5155;10
5156;10
5157;10
5158;10
5159;10
5160;10
5161;10
5162;10
5163;10
5164;10
5165;10
5166;10
5167;10
5168;10
5169;10
5170;10
5171;10
5172;10
5173;10
5174;10
5175;10
5176;10
5177;10
5178;10
5179;10
5180;10
5181;10
5182;10
5183;10
5184;10
5185;10
5186;10
5187;10
5188;10
5189;10
5190;10
5191;10
5192;10
5193;10
5194;10
5195;10
5196;10
5197;10
5198;10
5199;10
5200;10
5201;10
5202;10
5203;10
5204;10
5205;10
5206;10
5207;10
5208;10
5209;10
5210;10
5211;10
5212;10
5213;10
5214;10
5215;10
5216;10
5217;10
5218;10
5219;10
5220;10
5221;10
5222;10
5223;10
5224;10
5225;10
5226;10
5227;10
5228;10
5229;10
5230;10
5231;10
5232;10
5233;10
5234;10
5235;10
5236;10
5237;10
5238;10
5239;10
5240;10
5241;10
5242;10
5243;10
5244;10
5245;10
5246;10
5247;10
5248;10
5249;10
5250;10
5251;10
5252;10
5253;10
5254;10
5255;10
5256;10
5257;10
5258;10
5259;10
5260;10
5261;10
5262;10
5263;10
5264;10
5265;10
5266;10
5267;10
5268;10
5269;10
5270;10
5271;10
5272;10
5273;10
5274;10
5275;10
5276;10
5277;10
5278;10
5279;10
5280;10
5281;10
5282;10
5283;10
5284;10
5285;10
5286;10
5287;10
5288;10
5289;10
5290;10
5291;10
5292;10
5293;10
5294;10
5295;10
5296;10
5297;57
5298;57
5299;57
5300;57
5301;57
5302;57
5303;57
5304;57
5305;57
5306;57
5307;57
5308;57
5309;57
5310;57
5311;57
5312;57
5313;57
5314;57
5315;57
5316;57
5317;57
5318;57
5319;57
5320;57
5321;57
5322;57
5323;57
5324;57
5325;57
5326;57
5327;57
5328;57
5329;57
5330;57
5331;57
5332;57
5333;57
5334;57
5335;57
5336;57
5337;57
5338;57
5339;57
5340;57
5341;57
5342;57
5343;57
5344;57
5345;57
5346;57
5347;57
5348;57
5349;57
5350;57
5351;57
5352;57
5353;57
5354;57
5355;57
5356;57
5357;57
5358;57
5359;57
5360;57
5361;57
5362;57
5363;57
5364;57
5365;57
5366;57
5367;57
5368;57
5369;57
5370;57
5371;57
5372;57
5373;57
5374;57
5375;57
5376;57
5377;57
5378;57
5379;57
5380;57
5381;57
5382;57
5383;57
5384;57
5385;57
5386;57
5387;57
5388;57
5389;57
5390;57
5391;57
5392;57
5393;57
5394;57
5395;57
5396;57
5397;57
5398;57
5399;57
5400;57
5401;57
5402;57
5403;57
5404;57
5405;57
5406;57
5407;57
5408;57
5409;57
5410;57
5411;57
5412;57
5413;57
5414;57
5415;57
5416;57
5417;57
5418;57
5419;57
5420;57
5421;57
5422;57
5423;57
5424;57
5425;57
5426;57
5427;57
5428;57
5429;57
5430;57
5431;57
5432;57
5433;57
5434;57
5435;57
5436;57
5437;57
5438;57
5439;57
5440;57
5441;57
5442;57
5443;57
5444;57
5445;57
5446;57
5447;57
5448;57
5449;57
5450;57
5451;57
5452;57
5453;57
5454;57
5455;57
5456;57
5457;57
5458;57
5459;57
5460;57
5461;57
5462;57
5463;57
5464;57
5465;57
5466;57
5467;57
5468;57
5469;57
5470;57
5471;57
5472;57
5473;57
5474;57
5475;57
5476;57
5477;57
5478;57
5479;57
5480;57
5481;57
5482;57
5483;57
5484;57
5485;57
5486;57
5487;57
5488;57
5489;57
5490;57
5491;57
5492;57
5493;57
5494;57
5495;57
5496;57
5497;57
5498;57
5499;57
5500;57
5501;57
5502;57
5503;57
5504;57
5505;57
5506;57
5507;57
5508;57
5509;57
5510;57
5511;57
5512;57
5513;57
5514;57
5515;57
5516;57
5517;57
5518;57
5519;57
5520;57
5521;57
5522;57
5523;57
5524;57
5525;57
5526;57
5527;57
5528;57
5529;57
5530;57
5531;57
5532;57
5533;57
5534;57
5535;57
5536;57
5537;58
5538;58
5539;58
5540;58
5541;58
5542;58
5543;58
5544;58
5545;58
5546;58
5547;58
5548;58
5549;58
5550;58
5551;58
5552;58
5553;58
5554;58
5555;58
5556;58
5557;58
5558;58
5559;58
5560;58
5561;58
5562;58
5563;59
5564;59
5565;59
5566;59
5567;59
5568;59
5569;59
5570;59
5571;59
5572;59
5573;59
5574;59
5575;59
5576;59
5577;59
5578;59
5579;59
5580;59
5581;59
5582;59
5583;59
5584;59
5585;59
5586;59
5587;59
5588;59
5589;59
5590;59
5591;59
5592;59
5593;59
5594;59
5595;59
5596;59
5597;59
5598;59
5599;59
5600;59
5601;59
5602;59
5603;59
5604;59
5605;59
5606;59
5607;59
5608;59
5609;59
5610;59
5611;59
5612;59
5613;59
5614;59
5615;59
5616;59
5617;59
5618;59
5619;59
5620;59
5621;59
5622;59
5623;59
5624;59
5625;59
5626;59
5627;59
5628;59
5629;59
5630;59
5631;59
5632;59
5633;59
5634;59
5635;59
5636;59
5637;59
5638;59
5639;59
5640;59
5641;59
5642;59
5643;59
5644;59
5645;59
5646;59
5647;59
5648;59
5649;59
5650;59
5651;59
5652;59
5653;59
5654;59
5655;59
5656;59
5657;59
5658;59
5659;59
5660;59
5661;59
5662;59
5663;59
5664;59
5665;59
5666;59
5667;59
5668;59
5669;59
5670;59
5671;59
5672;59
5673;60
5674;60
5675;60
5676;60
5677;60
5678;60
5679;60
5680;60
5681;60
5682;60
5683;60
5684;60
5685;60
5686;60
5687;60
5688;60
5689;60
5690;60
5691;60
5692;60
5693;60
5694;60
5695;60
5696;60
5697;60
5698;60
5699;60
5700;60
5701;60
5702;60
5703;60
5704;60
5705;60
5706;60
5707;60
5708;60
5709;60
5710;60
5711;60
5712;60
5713;60
5714;60
5715;60
5716;60
5717;60
5718;60
5719;60
5720;60
5721;60
5722;60
5723;60
5724;60
5725;60
5726;60
5727;60
5728;60
5729;60
5730;60
5731;60
5732;60
5733;60
5734;60
5735;60
5736;60
5737;60
5738;60
5739;60
5740;60
5741;60
5742;60
5743;60
5744;60
5745;60
5746;60
5747;60
5748;60
5749;60
5750;60
5751;60
5752;60
5753;60
5754;60
5755;60
5756;60
5757;60
5758;60
5759;60
5760;60
5761;60
5762;60
5763;60
5764;60
5765;60
5766;60
5767;60
5768;60
5769;60
5770;60
5771;60
5772;60
5773;60
5774;60
5775;60
5776;60
5777;60
5778;60
5779;60
5780;60
5781;60
5782;60
5783;60
5784;60
5785;60
5786;60
5787;60
5788;60
